EVTNAME95215;¼ª¶û¼ªË¹Ãñ×åÖ÷Òå;;;;;;;;;;;;;
EVTDESC95215;Ãñ×åÖ÷ÒåÕıÔÚ$COUNTRY$ÖÎÏÂµÄ¼ª¶û¼ªË¹ÈËÖ®¼äÃÈÑ¿¡£¾¡¹ÜÊôÓÚ¼ª¶û¼ªË¹Ãñ×åµÄ¹ú¼Ò»¹Ö»ÊÇÒ»¸öĞÂÏÊµÄ¸ÅÄî£¬ÆäÒÀ¾É¿ÉÄÜÔÚÎ´À´Ôì³ÉÒ»³¡ÅÑÂÒ¡£ÎÒÃÇÒ»¶¨ÒªĞ¡ĞÄµØ¹Û²ìĞÎÊÆ·¢Õ¹¡£;;;;;;;;;;;;;
EVTNAME95216;ÖØĞÂĞû³Æ¼ª¶û¼ªË¹ÍÁµØµÄÖ÷È¨;;;;;;;;;;;;;
EVTDESC95216;$COUNTRY_ADJ$ÈËÃñÒªÇóËùÓĞ¼ª¶û¼ªË¹ÈË¶¼ÍÅ½áÔÚÒ»Ãæ¹úÆìÖ®ÏÂ¡£;;;;;;;;;;;;;
EVTNAME45102;ÈıÎ»Ò»Ìå»á;;;;;;;;;;;;;
EVTDESC45102;ºú°²¡¤°Í²ªÂŞ¡¤¶ÅÍßÌØ´´½¨ÁËÃØÃÜÉçÍÅ¡°ÈıÎ»Ò»Ìå»á¡±£¬Ö¼ÔÚÕùÈ¡Ê¥¶àÃ÷¸÷´Óº£µØÒÔ¼°ÆäËûÁĞÇ¿µÄÍ³ÖÎÖĞÍêÈ«¶ÀÁ¢³öÀ´¡£Ğí¶à¼ÓÀÕ±ÈÈË¶ÔËûµÄÔ¶¼û×¿Ê¶´óÎªÔŞÉÍ£¬ËûµÄË¼ÏëÔÚÒÁË¹ÅÁÄá°ÂÀ­¶«²¿¹ãÊÜÖ§³Ö¡£;;;;;;;;;;;;;
EVT45102OPTA;ÕâĞĞ²»Í¨µÄ¡£;;;;;;;;;;;;;
EVTDESC36709;¾¡¹Ü±ÈÀûÊ±ÔçÒÑÍ¨¹ıÎäÁ¦ÔÚ1831ÄêµÄ±ÈÀûÊ±¸ïÃüºóÈ·Á¢ÁËÊÂÊµÉÏµÄ¶ÀÁ¢×´Ì¬£¬µ«ÊÇÕâÖÖ¶ÀÁ¢ÔÚ·¨ÀíÉÏÈÔÈ»Õ¾²»×¡½Å£¬¶øÇÒÎÒÃÇÒ²ÈÔ³ÖÓĞ¶Ô±ÈÀûÊ±µÄĞû³ÆÈ¨¡£Ó¢¹úÈË×î½üÌá³öÁËÒ»ÌõÕÛÖĞµÄ°ì·¨£ºÖ»ÒªÎÒÃÇ·ÅÆúĞû³ÆÈ¨²¢±£Ö¤±ÈÀûÊ±ÖĞÁ¢£¬ÎÒÃÇ¾Í»áµÃµ½Â¬É­±¤µÄÀ³Òğ²¿·Ö×÷ÎªÎÒÃÇµÄ¸½Ó¹¹ú£¬Í¬Ê±ÎÒÃÇÒ²»áÊÜµ½Å·ÖŞÁĞÇ¿µÄ¹ã·ºÔŞĞí¡£µ±È»£¬ÕâÒ»ÇĞµÄÇ°ÌáÊÇ±ÈÀûÊ±½ÓÊÜÌõÔ¼¡£;;;;;;;;;;;;;
EVT36709OPTA;ÎÒÃÇ»á·ÅÆúĞû³Æ¡£;;;;;;;;;;;;;
EVT36709OPTB;ÎÒÃÇ²»ĞèÒªÍâ¹úÈË²åÊÖ¡£;;;;;;;;;;;;;
EVTNAME36710;Â×¶ØÌõÔ¼;;;;;;;;;;;;;
EVTDESC36710;ÔÚÒ»¸öÓÉÓ¢¹úÈË´ÓÖĞÎÓĞıµÄ»áÒéÖĞ£¬ºÉÀ¼ÒÑ¾­Ìá³öÇ©ÊğÒ»·İ·ÅÆúËùÓĞ¶Ô±ÈÀûÊ±µÄÖ÷È¨Ğû³ÆµÄÌõÔ¼£¬µ«´ú¼ÛÊÇÒªÈÃÂ¬É­±¤´ÓÊôÓÚºÉÀ¼¡£ÓĞÈËÈÏÎªÕâ´ú¼Û¹ıÓÚ¾Ş´ó£¬ÎÒÃÇ²»Ó¦¸ÃÃ³È»Ç©ÊğÕâÒ»ÌõÔ¼¡£µ«Õâ»òĞíÊÇÎÒÃÇÓëºÉÀ¼ÈËºÍ½âµÄÎ¨Ò»»ú»á¡£;;;;;;;;;;;;;
EVT36710OPTA;ÎÒÃÇÍ¬ÒâÕâĞ©Ìõ¿î¡£;;;;;;;;;;;;;
EVT36710OPTB;ÎÒÃÇ¾Ü¾ø¡£;;;;;;;;;;;;;
EVTNAME36711;±ÈÀûÊ±Ç©ÊğÁËÌõÔ¼;;;;;;;;;;;;;
EVTDESC36711;±ÈÀûÊ±Õş¸®Í¬ÒâÁËÂ×¶ØÌõÔ¼ÖĞµÄÌõ¿î¡£ÎÒÃÇ·ÅÆú¶ÔËûÃÇÁìÍÁµÄÒ»ÇĞĞû³ÆÒÔ»»È¡¶ÔÂ¬É­±¤µÄ¿ØÖÆÈ¨¡£È»¶øµÂ¹úÈËÒªÇóÎÒÃÇ¶ÔÂ¬É­±¤Àë¿ªµÂÒâÖ¾¹ØË°Í¬ÃËÒ»ÊÂ×÷³ö²¹³¥¡£Òò´Ë£¬ÔÚÂ×¶ØÌõÔ¼¹æ¶¨ºÍ¹úÍõµÄÃüÁîÏÂ³ÉÁ¢ÁËÁÖ±¤¹«¹ú¡£;;;;;;;;;;;;;
EVT36711OPTA;ÖÕÓÚ½áÊøÁË¡£;;;;;;;;;;;;;
EVTNAME36712;±ÈÀûÊ±¾ÜÇ©ÌõÔ¼;;;;;;;;;;;;;
EVTDESC36712;±ÈÀûÊ±Õş¸®¾Ü¾øÁËÂ×¶ØÌõÔ¼ÖĞµÄ¸÷ÏîÌõ¿î¡£ÕâÒ»ÓŞ´ÀÖ®¾ÙÖ»»áÎªÕ½Õù±¬·¢É¿·çµã»ğ£¬µ«ËÆºõ±ÈÀûÊ±ÈËÒ²²»×¼±¸×öË¿ºÁÈÃ²½¡£;;;;;;;;;;;;;
EVTNAME36715;°¢Ä·Ë¹ÌØµ¤µÄÏİÂä;;;;;;;;;;;;;
EVTDESC36715;ÁîÈËÄÑÒÔÖÃĞÅµÄÊÂ·¢ÉúÁË£º¾¡¹ÜÎÒÃÇ·ÜÁ¦µÖ¿¹£¬±ÈÀûÊ±ÈË»¹ÊÇ¹¥ÈëÁË°¢Ä·Ë¹ÌØµ¤¡£¿´ÆğÀ´ÎÒÃÇ³ıÁËÏò±ÈÀûÊ±ÈËÍ¶½µ²¢ÈÎËûÃÇÔ×¸îÖ®ÍâËÆºõ±ğÎŞÑ¡Ôñ¡£Èç¹ûËûÃÇ×ã¹»¿íºê´óÁ¿£¬¿ÉÄÜÖ»»áÒªÇóÎÒÃÇ·ÅÆú¶ÔÄÏÄáµÂÀ¼µÄĞû³Æ£»¸ü½øÒ»²½Ëµ£¬ËûÃÇÉõÖÁÓĞ¿ÉÄÜÆÈÊ¹ÎÒÃÇ¸îµØ£¬¾¡¹ÜÕâÑù×öÈ·ÔäÎŞÒÉ»áÕĞÖÂÁĞÇ¿µÄ·ßÅ­¡£;;;;;;;;;;;;;
EVT36715OPTA;ÎÒÃÇ±ØĞëÍ¶½µ¡£;;;;;;;;;;;;;
EVT36715OPTB;ÎÒÃÇ¾ø²»·ÅÆú£¡;;;;;;;;;;;;;
EVTNAME36716;ºÉÀ¼ÈËÍ¶½µÁË;;;;;;;;;;;;;
EVTDESC36716;ÎÒÃÇµÄ¾ü¶ÓÒÑ¾­ÀÎÀÎ¿ØÖÆ×¡°¢Ä·Ë¹ÌØµ¤£¬²¢È·±£ÁËÔÚÕ½Õùµ±ÖĞµÄÓÅÊÆµØÎ»¡£ÏÖÔÚºÉÀ¼ÈË³ıÁËÈÎÎÒÃÇÔ×¸îÒÔÍâ±ğÎŞÑ¡Ôñ¡£Å·ÖŞÇ¿È¨ÃÇÕıÍÆ¶¯ºÍÆ½Óëµ÷½â£¬ËûÃÇÖ»Ï£ÍûÎ¬³ÖÏÖ×´£¬²»Ïë¿´µ½Ò»¸ö¹ıÓÚÇ¿´óµÄ±ÈÀûÊ±¡£µ±È»£¬ÎÒÃÇÒ²¿ÉÒÔ¿¼ÂÇÃ°×Å¼¤Å­ËûÃÇµÄ·çÏÕ¶áÈ¡Ò»Ğ©ÁìÍÁ¡£;;;;;;;;;;;;;
EVT36716OPTA;ÎÒÃÇ½ÓÊÜÍ¶½µ¡£;;;;;;;;;;;;;
EVT36716OPTB;ÎÒÃÇÒª¸îµØ¡£;;;;;;;;;;;;;
EVT36716OPTC;ÎÒÃÇÒª¼ÌĞø×÷Õ½£¡;;;;;;;;;;;;;
EVTNAME44303;Æ½¶¨Ã·µÙÈËÅÑÂÒ;;;;;;;;;;;;;
EVTDESC44303;Èğ¶ûµÄÅÑÂÒ´øÀ´µÄ²»ÂúÇéĞ÷Ò»Ö±ÒÔÀ´¶¼ÊÇ¸öÄÑÌâ£¬²»¹ıÏÖÔÚÓëÎ÷±±µØÇø¸÷Ã·µÙÈËÇ©ÊğµÄÌõÔ¼ÒÑ¾­Ê¹µÃËûÃÇºÜºÃµØÈÚÈëÁË¼ÓÄÃ´ó¡£;;;;;;;;;;;;;
EVT44303OPTA;ÕæÊÇ¸öºÃÏûÏ¢¡£;;;;;;;;;;;;;
EVTNAME44305;$YEAR$ÄêÅÑÂÒ;;;;;;;;;;;;;
EVTDESC44305;¿ÉÄÜÊÇÊÜÃÀ¹úÈË¸ïÃüµÄÆô·¢£¬ÉÏ¼ÓÄÃ´óºÍÏÂ¼ÓÄÃ´óÖ³ÃñµØµÄÖ³ÃñÕß·¢ÆğÁËÅÑÂÒ¡£Ò»·½ÃæÊÇÓÉÓÚÈ±·¦ÕşÖÎ¸Ä¸ï£¬ÁíÒ»·½ÃæÒ²ÊÇ²»Âú±£ÊØÅÉ¾«Ó¢¡°¼Ò×åÃËÔ¼¡±ËùÓµÓĞµÄÌØÈ¨£¬ÅÑÂÒÕßÒªÇóÕş¸®ÌåÖÆ¸Ä³ÉÎÊÔğÖÆ£¬·ñÔò¾Í¶ÀÁ¢¡£Ö³ÃñÕş¸®ÒÑ¾­ĞĞ¶¯ÆğÀ´ÒÔ·´¿¹±İÏÂµÄ×ïÃû×¥²¶ÅÑÂÒÍ·Ä¿¡£;;;;;;;;;;;;;
EVT44305OPTA;ÎÒÃÇ²»ÄÜ·ÅÈÎÕâĞ©¼¤½ø·Ö×ÓÉÏ´ÚÏÂÌø¡£;;;;;;;;;;;;;
EVTNAME44306;´ïÀÕÄ·¾ôÊ¿µÄ±¨¸æ;;;;;;;;;;;;;
EVTDESC44306;´ïÀÕÄ·¾ôÊ¿µ÷²éÁËÉÏÏÂ¼ÓÄÃ´óÅÑÂÒµÄÔ­Òò£¬²¢ÉÏÊéÓ¢Íõ½¨ÒéµÀ¡ª¡ªÓ¦µ±Í¨¹ıÒ»¸öÁªºÏ·¨°¸À´½«ÕâÁ½¿éÖ³ÃñµØÍ³Ò»³ÉÒ»¸öÖ±½Ó¶ÔÍõÊÒ¸ºÔğµÄÕş¸®¡£ÈçÈô²»È»£¬ÅÑÂÒ¾Í»á·¢Õ¹³Éµ±ÄêÃÀ¹ú¶ÀÁ¢ÄÇÑù£»ÊÂÊµÉÏ£¬Èç¹ûÃÀ¹úÈËÒª¶Ô´Ë²åÊÖµÄ»°£¬°Ù·ÖÖ®Á½Ç§°Ë°ÙËÄÊ®Æß»á×ÊÖú¼ÓÄÃ´óµÄ¼¤½ø·İ×Ó¡£;;;;;;;;;;;;;
EVT44306OPTA;×¼ÁË¡£;;;;;;;;;;;;;
EVT44306OPTB;ÎÒÃÇ¾ø²»»á¶ÔÄÇĞ©¼¤½ø×ÔÓÉ·Ö×ÓÍËÈÃ£¡;;;;;;;;;;;;;
EVTNAME44310;ÏÄÂåÌØÕò»áÌ¸;;;;;;;;;;;;;
EVTDESC44310;¼ÓÄÃ´óÖİ³¤»áÒéÔÚ±±ÃÀÖ³ÃñµØµÄ±õº£Ê¡Ê¡»áÏÄÂåÌØÕòÕÙ¿ª¡£¾İ±¨µÀ£¬¸÷ÖİÖİ³¤´ï³É¹²Ê¶£¬³¢ÊÔ×é½¨Ò»¸ö´óÖ³ÃñÁª°î£¬²¢×îÖÕ×é³ÉÒ»¸ö×ÔÖÎÕş¸®¡£ÎÒÃÇÀÖÓÚ¿´µ½±±ÃÀÖ³ÃñµØÄÜ×ÔÁ¦¸üÉú£¬ÔÊĞí×ÔÖÎÕş¸®µÄ½¨Á¢Ò²×îÎªÓĞÀûÓÚÎÒÃÇ¡£;;;;;;;;;;;;;
EVT44310OPTA;×¼ÁË¡£;;;;;;;;;;;;;
EVT44310OPTB;Õâ²»·ûºÏÎÒÃÇµÄÀûÒæ¡£;;;;;;;;;;;;;
EVTNAME44315;¼ÓÄÃ´ó×ÔÖÎÁì;;;;;;;;;;;;;
EVTDESC44315;¼ÓÄÃ´óÖ³ÃñÕş¸®×ÔÖÎµÄÕıÊ½ÒªÇóµÃµ½Ó¢¹úÍõÊÒÅú×¼¡£Èç´ËÕâ°ã£¬²»¶¯ÓÃÎäÁ¦·´¶øÄÜ¸üºÃµØ±£È«Ö³ÃñµØ£»¶øÇÒ¼ÓÄÃ´ó·½Ãæ¿ÕÇ°ÍÅ½á£¬Èç¹û¾Ü¾øËûÃÇµÄÒªÇó£¬ÅÑÂÒÓÖ½«¾íÍÁÖØÀ´¡£;;;;;;;;;;;;;
EVT44315OPTA;¹¶ÀûµÛ¹úÉúËÀÒÔ...;;;;;;;;;;;;;
EVT44315OPTB;²»£¬ËûÃÇÓ¦¸ÃÖ±½ÓÊÜÎÒÃÇµÄÍ³ÖÎ¡£;;;;;;;;;;;;;
EVT44315OPTC;Ïò¼ÓÄÃ´ó½ø¾ü£¡;;;;;;;;;;;;;
EVTNAME44316;¿ı±±¿Ë×ÔÖÎÁì;;;;;;;;;;;;;
EVTDESC44316;¿ı±±¿ËÖ³ÃñÕş¸®×ÔÖÎµÄÕıÊ½ÒªÇóµÃµ½Ó¢¹úÍõÊÒÅú×¼¡£Èç´ËÕâ°ã£¬²»¶¯ÓÃÎäÁ¦·´¶øÄÜ¸üºÃµØ±£È«Ö³ÃñµØ£»¶øÇÒ¿ı±±¿Ë·½Ãæ¿ÕÇ°ÍÅ½á£¬Èç¹û¾Ü¾øËûÃÇµÄÒªÇó£¬ÅÑÂÒÓÖ½«¾íÍÁÖØÀ´¡£;;;;;;;;;;;;;
EVT44316OPTC;Ïò¿ı±±¿Ë½ø¾ü£¡;;;;;;;;;;;;;
EVTNAME44317;±õº£×ÔÖÎÁì;;;;;;;;;;;;;
EVTDESC44317;±õº£Ö³ÃñÕş¸®×ÔÖÎµÄÕıÊ½ÒªÇóµÃµ½Ó¢¹úÍõÊÒÅú×¼¡£Èç´ËÕâ°ã£¬²»¶¯ÓÃÎäÁ¦·´¶øÄÜ¸üºÃµØ±£È«Ö³ÃñµØ£»¶øÇÒËûÃÇ¿ÕÇ°ÍÅ½á£¬Èç¹û¾Ü¾øËûÃÇµÄÒªÇó£¬ÅÑÂÒÓÖ½«¾íÍÁÖØÀ´¡£;;;;;;;;;;;;;
EVT44317OPTC;Ïò±õº£½ø¾ü£¡;;;;;;;;;;;;;
EVTNAME44318;²»ÁĞµß¸çÂ×±ÈÑÇ×ÔÖÎÁì;;;;;;;;;;;;;
EVTDESC44318;²»ÁĞµß¸çÂ×±ÈÑÇÖ³ÃñÕş¸®×ÔÖÎµÄÕıÊ½ÒªÇóµÃµ½Ó¢¹úÍõÊÒÅú×¼¡£Èç´ËÕâ°ã£¬²»¶¯ÓÃÎäÁ¦·´¶øÄÜ¸üºÃµØ±£È«Ö³ÃñµØ£»¶øÇÒËûÃÇ·½Ãæ¿ÕÇ°ÍÅ½á£¬Èç¹û¾Ü¾øËûÃÇµÄÒªÇó£¬ÅÑÂÒÓÖ½«¾íÍÁÖØÀ´¡£;;;;;;;;;;;;;
EVT44318OPTA;Ïò¸çÂ×±ÈÑÇ½ø¾ü£¡;;;;;;;;;;;;;
EVTNAME44320;$YEAR$ÄêÂ³çêÌØÁìµØ·¨°¸;;;;;;;;;;;;;
EVTDESC44320;Ó¢¹úÒé»áÍ¨¹ıÁËÒ»Ïî·¨°¸£¬Ö¼ÔÚ½«Õû¸öÂ³çêÌØÁìµØ¡ª¡ª²»ÁĞµß¸çÂ×±ÈÑÇÒÔ¶«¡¢°²´óÂÔÒÔÎ÷µÄÕûÆ¬±±ÃÀÖ³ÃñµØ»®¹é¼ÓÄÃ´ó×ÔÖÎÁì¡£µ±ÏÂÕâÆ¬ÍÁµØ¹é¹şµÂÑ·Íå¹«Ë¾ËùÓĞ£¬Òò´Ë¼ÓÄÃ´óÕş¸®ĞèÒªÂòÏÂÀ´¡£Èç¹ûËûÃÇÂòÁËÏÂÀ´£¬ÎŞÒÉ½«Ç¿»¯Ó¢¼ÓÕş¸®µÄ½ôÃÜÁªÏµ£¬Ò²·ÅËÉÁËÔ­ÏÈ¶ÔÖ³ÃñµØµÄ½ôß¬¡£;;;;;;;;;;;;;
EVT44320OPTA;¸øËûÃÇÍÁµØ¡£;;;;;;;;;;;;;
EVT44320OPTB;Õâ²»·ûºÏÎÒÃÇµÄÀûÒæ¡£;;;;;;;;;;;;;
EVTDESC44321;ÔÚ¿´µ½¼ÓÄÃ´óÕş¸®¶ÔÂ³çêÌØÁìµØ¡ª¡ª²»ÁĞµß¸çÂ×±ÈÑÇÒÔ¶«¡¢°²´óÂÔÒÔÎ÷µÄÕûÆ¬±±ÃÀÖ³ÃñµØµÄÒªÇóºó£¬$FROMCOUNTRY$Í¨¹ıÁËÒ»Ïî·¨°¸¡ª¡ª³öÈÃ²»ÁĞµß¸çÂ×±ÈÑÇÒÔ¶«ËùÓĞ$FROMCOUNTRY_ADJ$ÍÁµØ¡£ÎÒÃÇĞè³â¾Ş×Ê°ÑÕâÆ¬ÍÁµØ´Ó¹şµÂÑ·Íå¹«Ë¾ÊÖÉÏÂòÏÂÀ´£¬ÕâÒ²ÊÇÓĞÊ·ÒÔÀ´×î´ó¹æÄ£µÄÍÁµØ¹ºÂò¡£;;;;;;;;;;;;;
EVT44321OPTA;ÎÒÃÇµ±È»Í¬Òâ£¡;;;;;;;;;;;;;
EVT44321OPTB;ÎÒÃÇÂò²»Æğ...;;;;;;;;;;;;;
EVTNAME44322;Â³çêÌØÁìµØ·¨°¸Î´Í¨¹ı£¡;;;;;;;;;;;;;
EVTDESC44322;Ö¼ÔÚÊÚÈ¨¹şµÂÑ·Íå¹«Ë¾³öÊÛÂ³çêÌØÁìµØ¸ø¼ÓÄÃ´óµÄ·¨°¸Ã»ÓĞ»ñµÃÓ¢¹úÒé»áÍ¨¹ı¡£¼ÓÄÃ´óÈËºá¹á´óÂ½¡¢´óÎ÷Ñóµ½Ì«Æ½ÑóµÄÃÎÏëÒ»¾ÙÆÆÃğ£¡$CAPITAL$ÊĞÃñ¶ÔÓ¢¹úÀĞµÄ³ö¶û·´¶û³öÀë·ßÅ­ÁË¡£;;;;;;;;;;;;;
EVT44322OPTA;ÎÒÃÇÎŞ·¨½ÓÊÜ£¡;;;;;;;;;;;;;
EVTNAME44325;$FROMCOUNTRY$ÒªÇó¼ÓÈëÁª°î;;;;;;;;;;;;;
EVTDESC44325;¼øÓÚºÍ$FROMCOUNTRY_ADJ$Á¼ºÃ¹ØÏµ£¬´ó¼Ò¶¼ã¿ã½×ÅÒ»¸ö¸ü´óµÄ¼ÓÄÃ´óÁª°î¡£$FROMCOUNTRY$´ú±íÍÅ½«¼ÓÈëÁª°îµÄÒªÇóÌáÉÏÁË$CAPITAL$»áÌ¸µÄÒéÊÂÈÕ³Ì¡£;;;;;;;;;;;;;
EVT44325OPTA;ÎÒÃÇ»¶Ó­ËûÃÇ¼ÓÈë¡£;;;;;;;;;;;;;
EVT44325OPTB;ÎÒÃÇ¶Ô´ËºÁÎŞĞËÈ¤¡£;;;;;;;;;;;;;
EVTDESC44339;±±Î³60¶ÈÒÔ±±µÄµØÇøÊ®·Ö»ÄÁ¹¡¢²»ÊÊºÏÈËÀà¾Ó×¡£¬Òò´ËÔ½À´Ô½¶àµÄÈËÈÏÎª$COUNTRY_ADJ$Õş¸®Ã»ÓĞ±ØÒªÏñÆäËûÁĞÇ¿Ò»Ñù¼«Á¦Ğû³Æ¸ÃµØÖ÷È¨£¬ÒòÎªÕâÑù×öĞèÒªÍ¶ÈëÏàµ±´óµÄÕşÖÎ×Ê±¾À´Ëµ·ş»ò»÷°ÜÖî¶àÁĞÇ¿£¬²»¹ı²¿·ÖÈËÈÏÎªÖµµÃÎª´Ë¶øÅ¬Á¦£¬ÒòÎª¾İ³ÆÓı¿Õ·¢ÏÖÁË»Æ½ğ¡­¡­;;;;;;;;;;;;;
EVTNAME44350;²»ÁĞµß¸çÂ×±ÈÑÇ×ÔÖÎÁì;;;;;;;;;;;;;
EVTDESC44350;²»ÁĞµß¸çÂ×±ÈÑÇµÄÖ³ÃñÕş¸®Ìá³öÓë¼ÓÄÃ´ó½øĞĞÌ¸ÅĞÒÔÉÌÌÖ¼ÓÈëÁª°îµÄÊÂÒË¡£;;;;;;;;;;;;;
EVT44350OPTA;ÎÒÃÇÍ¬Òâ¡£;;;;;;;;;;;;;
EVT44350OPTB;Õâ²»·ûºÏÎÒÃÇµÄÀûÒæ¡£;;;;;;;;;;;;;
EVTNAME44339;Î÷±±ÁìµØ;;;;;;;;;;;;;
EVTNAME44351;²»ÁĞµß¸çÂ×±ÈÑÇµÄÌá°¸;;;;;;;;;;;;;
EVTDESC44351;²»ÁĞµß¸çÂ×±ÈÑÇµÄ´ú±íÔÚ$CAPITAL$ºÍ¼ÓÄÃ´ó´ú±íÌÖÂÛ²»ÁĞµß¸çÂ×±ÈÑÇ¼ÓÈë¼ÓÄÃ´óÁª°îµÄÊÂÒË¡£ËûÃÇÎ¨Ò»¸ĞĞËÈ¤µÄÊÇ½¨ÉèÒ»Ìõ´Ó´óÎ÷Ñóµ½Ì«Æ½ÑóµÄÌúÂ·£¬´Ù½øÌ«Æ½ÑóÑØ°¶µØÇøºÍÁª°îÆäËûµØÇøµÄÁªÏµ¡£·ñÔò£¬°´ÕÕËûÃÇËùËµ£¬Áª°î¸÷µØÇøÁªÏµ¾Í²»¹»½ôÃÜ£¬²»Ïñ¸öÕûÌå¡£;;;;;;;;;;;;;
EVT44351OPTA;ÎÒÃÇ½ÓÊÜËûÃÇµÄÌá°¸¡£;;;;;;;;;;;;;
EVT44351OPTB;ÕâÌõÌúÂ·Ì«°º¹óÁË¡£;;;;;;;;;;;;;
EVTNAME44355;¼ÓÄÃ´ó¹ú¼ÒÌúÂ·Ò»ÆÚ¹¤³Ì;;;;;;;;;;;;;
EVTDESC44355;Á¬½ÓÎÂÄá²®ºÍ´óÎ÷ÑóÑØ°¶µÄ¼ÓÄÃ´ó¹ú¼ÒÌúÂ·Ò»ÆÚ¹¤³Ì¿¢¹¤£¬ÏÖÔÚ¶şÆÚ¹¤³ÌÒª¶¯¹¤ÁË£¬Ô¤¼ÆÄÑ¶È½«ÉõÓÚÒ»ÆÚ¹¤³Ì¡£;;;;;;;;;;;;;
EVT44355OPTA;¹¤³Ì±ØĞë¼ÌĞø£¡;;;;;;;;;;;;;
EVTNAME44357;¼ÓÄÃ´ó¹ú¼ÒÌúÂ·Íê¹¤£¡;;;;;;;;;;;;;
EVTDESC44357;ÔÚ¸¶³ö¾Ş´óÅ¬Á¦ºó£¬´©Ô½Âä»ùÉ½Âö¡¢Á¬½Ó´óÎ÷ÑóÑØ°¶ºÍÌ«Æ½ÑóÑØ°¶µÄÌúÂ·×îÖÕ½¨³É¡£ÈËÃÇ¾Û¼¯µ½$CAPITAL$ÒÔÇì×£ÁĞ³µÊ×·¢¡£;;;;;;;;;;;;;
EVTNAME49501;ÖØ½¨¿¨¶ûÂíÁªÃË;;;;;;;;;;;;;
EVTDESC49501;$FROMCOUNTRY$Õş¸®ÏòÎÒÃÇÌá³öÁËÓ¦¸Ã¸´ĞË¿¨¶ûÂíÁªÃËµÄ¹Ûµã¡£ËäÈ»Ä¿Ç°ÕâÖ»ÊÇÒ»¸öÍ£ÁôÔÚÖ½ÃæÉÏµÄÀíÄî£¬µ«Ë¹¿°µÄÄÉÎ¬ÑÇÖî¹ú¶¼Ó¦¸ÃÎªÁËÕâÒ»¹²Í¬µÄÄ¿±ê¶øÅ¬Á¦·Ü¶·¡£Èç¹ûÎÒÃÇ¾Ü¾ø£¬Õâ¸öÀíÄîºÜ¿ÉÄÜ¾Í»áÌ¥ËÀ¸¹ÖĞ£¬¶Ô$FROMCOUNTRY$Ò²ÊÇÒ»ÖÖÃ°·¸¡£Èç¹ûÎÒÃÇÏëÒªË¹¿°µÄÄÉÎ¬ÑÇÈËÔÚÅ·ÖŞÈ¡µÃÓ¦µÃµÄµØÎ»£¬¾ÍÓ¦¸Ã¿¼ÂÇ½ÓÊÜËûÃÇµÄÌá°¸¡£;;;;;;;;;;;;;
EVTOPTA49501;ÎÒ²Â£¬ÍõÊÒÁªÒö²»»áÔì³ÉÊ²Ã´ËğÊ§...;;;;;;;;;;;;;
EVTOPTB49501;ÎÒÃÇÃ»Ê²Ã´ÀíÓÉ¼ÓÈëÕâÃ´¸öÁªÃË¡£;;;;;;;;;;;;;
EVTNAME49502;$FROMCOUNTRY$¾Ü¾øÁË£¡;;;;;;;;;;;;;
EVTDESC49502;$FROMCOUNTRY$¾Ü¾øÁË$COUNTRY_ADJ$Ìá°¸¡£ ÊÇ×ø¿´ÁªÃËµÄ¹¹ÏëµòÁã£¬»¹ÊÇ±ÆÆÈ$FROMCOUNTRY$¼ÓÈëÁªÃË£¬ÕâÈ¡¾öÓÚÎÒÃÇµÄÑ¡Ôñ¡£;;;;;;;;;;;;;
EVTOPTA49502;ºÃ°É£¬ÎÒ²ÂÒ»ÇĞ¶¼½áÊøÁË¡£;;;;;;;;;;;;;
EVTOPTB49502;¿´¿´Ò»Ö§±Æ½üËûÃÇÊ×¶¼µÄ¾ü¶Ó»á²»»áÈÃËûÃÇ¸Ä±äÖ÷Òâ...;;;;;;;;;;;;;
EVTNAME49503;½¨Á¢Ò»¸ö¹ØË°Í¬ÃË£¿;;;;;;;;;;;;;
EVTDESC49503;$FROMCOUNTRY$¾ÍÎÒÃÇµÄÏÂÒ»²½ºÏ×÷Ìá³öÁËºÏÀíµÄ·½°¸:ÔÚ$COUNTRY$ºÍ$FROMCOUNTRY$Ö®¼ä½¨Á¢Ò»¸ö¸²¸ÇÕû¸öË¹¿°µÄÄÉÎ¬ÑÇ°ëµºµÄ¹ØË°Í¬ÃË£¬Ïû³ıÎÒÃÇÖ®¼äµÄÃ³Ò×±ÚÀİ¡£;;;;;;;;;;;;;
EVTOPTA49503;ÎÒ²Â£¬Ò»¸ö¹ØË°Í¬ÃË²»»áÔì³ÉÊ²Ã´ËğÊ§...;;;;;;;;;;;;;
EVTOPTB49503;Õâ¾Í¸ãµÃÓĞĞ©¹ı»ğÁË¡£;;;;;;;;;;;;;
EVTNAME49504;½¨Á¢ÕşÖÎÍ¬ÃË£¿;;;;;;;;;;;;;
EVTDESC49504;$FROMCOUNTRY$½¨Òé$FROMCOUNTRY$Ó¦Óë$COUNTRY$×é³ÉÕşÖÎÍ¬ÃË£¬Éù³ÆÕâ¶ÔË¹¿°µÄÄÉÎ¬ÑÇ°ëµºµÄ°²È«¼«ÎªÖØÒª¡£;;;;;;;;;;;;;
EVTOPTA49504;ËûËµµÄºÃÓĞµÀÀí¡£;;;;;;;;;;;;;
EVTOPTB49504;Õâ¾Í¸ãµÃÓĞĞ©¹ı»ğÁË¡£;;;;;;;;;;;;;
